tmdb_id,tipo,título,público,score,votos,fecha,géneros,sinopsis,popularidad,idioma_original,imagen_url
333352,película,Enemigo invisible,,7.0,1713,2015-09-07,"['Drama', 'Suspense', 'Bélica']","La coronel Katherine Powell, una oficial de la inteligencia militar británica, lidera una operación secreta para capturar a un grupo de terroristas en Nairobi, Kenia. Cuando se da cuenta que los terroristas están en una misión suicida, ella debe cambiar sus planes de 'capturar' por 'matar'. El piloto estadounidense de drones Steve Watts recibe la orden de destruir el refugio donde se hallan los terroristas, pero una niña de nueve años ingresa en la zona donde podría ser herida.",4.3455,en,https://image.tmdb.org/t/p/w500/9NGQs6IB5DyD3lssfLX0B6YZ7yf.jpg
11360,película,Dumbo,A,7.0,5251,1941-10-31,"['Animación', 'Familia']","Dumbo es un bebé elefante nacido con orejas de gran tamaño y una suprema falta de confianza. Pero gracias a su compañero aún más diminuto, Dumbo aprende a superar todos los obstáculos.",5.9398,en,https://image.tmdb.org/t/p/w500/xXBX2G5dc2WUZslcWuAXYKvYKoI.jpg
37056,película,Cartas a Julieta,A,7.0,2992,2010-05-13,"['Comedia', 'Drama', 'Romance']","Una muchacha americana durante vacaciones en Italia encuentra una ""carta sin contestar a Julieta"" - una de las miles de misivas dejadas en el patio de Verona del amante ficticio, que típicamente se contestan por las «secretarias de Julieta» - y continúa una búsqueda para encontrar a los amantes referidos en la carta sin contestar.",5.7683,en,https://image.tmdb.org/t/p/w500/f0shQtWiBevTC15dgvADID99k5b.jpg
446354,película,The Post: Los Oscuros Secretos del Pentágono,,7.0,4863,2017-12-22,"['Drama', 'Historia']","En junio de 1971, los principales periódicos de EE.UU., entre los que se encontraban The New York Times y The Washington Post, tomaron una valiente posición en favor de la libertad de expresión, informando sobre los documentos del Pentágono y el encubrimiento masivo de secretos por parte del gobierno, que había durado cuatro décadas y cuatro presidencias estadounidenses. En ese momento, Katherine Graham, primera mujer editora del Post, y el director Ben Bradlee intentaba relanzar un periódico en decadencia. Juntos decidieron tomar la audaz decisión de apoyar al The New York Times y luchar contra el intento de la Administración Nixon de restringir la primera enmienda. Historia basada en los documentos del Post que recogían información clasificada sobre la Guerra de Vietnam.",7.1302,en,https://image.tmdb.org/t/p/w500/iZL54tNU7ZtrwRrOQ2l7L5vDe8C.jpg
84199,película,La primera vez,PG-13,7.0,2147,2012-10-19,"['Drama', 'Comedia', 'Romance']","Mientras Dave está loco por Jane, la muchacha más popular de la escuela, se encuentra casualmente con Aubrey y juntos dan inicio a una relación que está cargada de diversión y también de amor.",3.3618,en,https://image.tmdb.org/t/p/w500/tG6jUndWd9FRuvI4j5Z2bhTuq0V.jpg
49009,película,Camino a la libertad,B-15,7.0,1730,2010-11-22,"['Drama', 'Aventura', 'Historia']",Los fugitivos del gulag siberiano viajan 6500 km a pie hasta la libertad en la India.,3.8334,en,https://image.tmdb.org/t/p/w500/rTCAjT6sOVG2LReVdBr7od8boGw.jpg
1011985,película,Kung Fu Panda 4,A,7.0,3429,2024-03-02,"['Animación', 'Familia', 'Acción', 'Comedia', 'Aventura', 'Fantasía']","Po se está preparando para convertirse en el líder espiritual de su Valle de la Paz, pero también necesita a alguien que ocupe su lugar como Guerrero Dragón. Como tal, entrenará a un nuevo practicante de kung fu para el lugar y se encontrará con un villano llamado Camaleón que evoca villanos del pasado.",16.4922,en,https://image.tmdb.org/t/p/w500/7JspmokDnpm8SEg28wtstfGps0K.jpg
4615,serie,Hércules: Los Viajes Legendarios,A,7.0,581,1995-01-29,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']","Serie de TV (1995-1999). 6 temporadas. 111 episodios. Conocida teleserie protagonizada por Kevin Sorbo que narraba desde un punto de vista libre, la historia del semi-dios Hércules. Mezclaba mitología griega con romana. Su éxito fue tan grande que a raíz de ella salieron otras dos series más: Xena: La Princesa Guerrera y El joven Hércules.",19.6455,en,https://image.tmdb.org/t/p/w500/AbmVXsi7Btr6cvppvaHAZflnjTC.jpg
64122,serie,Las crónicas de Shannara,TV-14,7.0,1021,2016-01-05,"['Action & Adventure', 'Sci-Fi & Fantasy']","Tras la destrucción de la civilización, tres héroes se convierten en la última esperanza de la Tierra para la salvación cuando una fuerza demoniaca amenaza el planeta.",15.1275,en,https://image.tmdb.org/t/p/w500/yzoaoBSMww5D22Kfrd2LEJumIzl.jpg
12782,serie,Marimar,D,7.0,764,1994-01-31,"['Drama', 'Soap']","Marimar es una niña inocente que vive en la playa con sus abuelos, pero son pobres y a veces tiene que robar para conseguir comida. Un día conoce a Sergio, quien cambiará su vida.",10.2116,es,https://image.tmdb.org/t/p/w500/2lfgLiOVZwMG5rD6RVbR7jYCtmd.jpg
37950,película,Más allá del cielo,PG-13,7.0,2224,2010-07-30,"['Drama', 'Romance']","A Charlie St. Cloudle le afectó tanto la muerte de Sam, su hermano menor, que aceptó un trabajo en el cementerio donde el pequeño está enterrado. Charlie tiene un vínculo especial con su hermano: cada noche se encuentra con él para hablar y jugar juntos. Pero, cuando una chica entra en la vida de Charlie, entonces tendrá que elegir entre mantener una promesa que le hizo a Sam o irse con la joven que ama.",2.8624,en,https://image.tmdb.org/t/p/w500/g4TAQ4mYvObkOvX5cBAZrDT3NmJ.jpg
1255,película,El Huésped,R,7.0,3075,2006-07-27,"['Terror', 'Drama', 'Ciencia ficción']","Los habitantes de Seúl observan sorprendidos un extraño objeto que cuelga de un puente sobre el río Han. El objeto es, en realidad, una monstruosa criatura mutante que al despertar devora a todo aquel que se cruza en su camino. En medio de tanto horror, la criatura mutante rapta a la hija del dueño de un quiosco que vive felizmente a la orilla del río. Mientras el ejército fracasa una y otra vez en sus intentos de destruir al monstruo, este hombrecillo anónimo y su familia intentan recuperar a su hija.",6.2298,ko,https://image.tmdb.org/t/p/w500/p9JdO5qKKwpXwW7MCEHlZHX1Lpr.jpg
46705,película,Triste San Valentín,B-15,7.0,3475,2010-12-26,"['Drama', 'Romance']","Dean y Cindy llevan juntos seis años, en los que ha florecido una apasionada historia de amor, han tenido una hija juntos y han decidido casarse. Ahora su amor empieza a desmoronarse: Cindy ha perdido interés por la relación, y en un intento por juntar las piezas y reconstruir lo que habían construido juntos, Dean propone ir a pasar la noche a un hotel temático, donde eligen la “habitación del futuro”. Desde este futuro, que Dean y Cindy difícilmente podían haber intuido años atrás, iremos conociendo la historia de esta pareja. Una historia que va desvelando el misterio de por qué incluso las relaciones más esperanzadoras e intensas pueden irse al traste, en un viaje emocional que hace que dos personas ya nunca vuelvan a ser las mismas.",4.7471,en,https://image.tmdb.org/t/p/w500/ghI2A3qVbNEv2uKdonLQ9MPYQDV.jpg
894205,película,Hombre Lobo por la noche,B,7.0,1488,2022-09-25,"['Acción', 'Fantasía', 'Terror']","Jack Russell es un descendiente de la rama de humanos alterados místicamente conocidos como Lycantropes. Durante la noche de la luna llena y las dos noches que lo rodean, se ve obligado a mutar en un hombre lobo, una forma grande y poderosa que es un híbrido de humano y lobo, y pierde su intelecto humano. A través de una serie de eventos, también es capaz de mutar voluntariamente fuera de la luna llena, momento en el que permanece en control.",4.844,en,https://image.tmdb.org/t/p/w500/5mtz4aRCixqKFDpUOo975frQjbn.jpg
491472,película,Van Gogh en la puerta de la eternidad,,7.0,1547,2018-11-15,"['Drama', 'Historia']","Basada en la vida de Vincent Van Gogh y protagonizada por Willem Dafoe, narra el tiempo en el que el famoso pintor se mudó a Francia. En concreto a Arles y Auvers-sur-Oise, donde vivió un tiempo conociendo a miembros de la vanguardia, incluyendo a Paul Gauguin. Tiempo en el que se esforzó en crear obras maestras, que hoy en día, son reconocidas en todo el mundo.",2.826,en,https://image.tmdb.org/t/p/w500/1pQCcuuXuc7XDReovgWZlbK7TN1.jpg
156700,película,Los reyes del verano,R,7.0,1215,2013-01-19,"['Comedia', 'Drama']","Tres jóvenes amigos, Joe (Nick Robinson), Patrick (Gabriel Basso) y el excéntrico Biaggio (Moises Arias), hartos de la sobreprotección de sus padres, deciden independizarse y empezar una vida salvaje sin adultos al margen de la sociedad. Deciden vivir en una cabaña perdida en el bosque, según sus normas, acorde con sus principios y en plena libertad.",2.5253,en,https://image.tmdb.org/t/p/w500/9Ynqr8gwUnLxp3YAroK9zE5fsmr.jpg
11527,película,Excalibur,,7.0,1125,1981-04-10,"['Aventura', 'Fantasía']","Tras una larga y cruenta guerra, Uther Pendragon le ruega al mago Merlín que le ayude a seducir a la esposa de su nuevo aliado, el Duque de Cornwall. Merlín accede, pero a condición de que el fruto de esa unión le sea entregado. Esa misma noche, es concebido Arturo. Dieciocho años después, los nobles de un reino cuyo trono está vacante intentan apoderarse de Excalibur, la espada mágica que está incrustada en una piedra desde la muerte de Uther.",5.8969,en,https://image.tmdb.org/t/p/w500/oPAC1Bso6KsViv8YhzJ60pl9y04.jpg
9007,película,Como Si Fuera Cierto,PG-13,7.0,2539,2005-09-16,"['Comedia', 'Romance', 'Fantasía']","Poco después de que David Abbott se mude a su nuevo piso en San Francisco, aparece ante el un visitante no deseado: la encantadora Elizabeth Martinson, quien afirma que el departamento es suyo y desaparece rápidamente. Cuando ella comienza a aparecer y desaparecer a voluntad, David piensa que es un fantasma, mientras que Elizabeth está convencida de que está viva.",4.8394,en,https://image.tmdb.org/t/p/w500/6Gg9Isx7SHP1CmyZOvbNJAxkTuD.jpg
11864,película,Enemigo mío,PG-13,7.0,1050,1985-12-12,"['Drama', 'Ciencia ficción']","Enemigos por instinto, amigos por necesidad, un humano y un alienígena con aspecto de reptil libran en un planeta hostil una dura batalla, parte de la salvaje guerra que enfrenta a la tierra con el planeta Dracon, habitado por seres monstruosos. Esta guerra alcanza una dimensión que puede poner en peligro la supervivencia de ambos planetas y puede conducir al exterminio total, pero sólo forzados a confiar el uno en el otro conseguirán sobrevivir.",3.1474,en,https://image.tmdb.org/t/p/w500/vuphbYxqjsTLfTFykpZj7dy2mRg.jpg
718032,película,Licorice Pizza,B,7.0,2594,2021-11-26,"['Drama', 'Comedia', 'Romance']","Licorice Pizza es la historia de Alana Kane y Gary Valentine, la vida de dos jóvenes que se enamoran en el Valle de San Fernando en 1973. Escrita y dirigida por Paul Thomas Anderson, la película nos muestra la travesía y complejidades del primer amor, que los prepara para la crueldad de la vida adulta.",5.0612,en,https://image.tmdb.org/t/p/w500/5ASO5vN6tImSLqw2BhLBxnrwVPd.jpg
381356,película,Five,N/A,7.0,1331,2016-03-30,['Comedia'],,2.1759,fr,https://image.tmdb.org/t/p/w500/qs4tQK0gLpwNmz2gmCYZQ3RQSpr.jpg
10707,película,Historias de Familia,,7.0,1061,2005-10-05,"['Comedia', 'Drama']",,2.4946,en,https://image.tmdb.org/t/p/w500/kPo5erO0S3Syuec5uSrMl0AVeTN.jpg
636565,película,La increíble historia de la Isla de las Rosas,,7.0,1393,2020-12-09,"['Comedia', 'Aventura']","Un ingeniero idealista construye su propia isla cerca de las costas de Italia y declara su independencia, captando la atención del Gobierno y del mundo entero.",1.1159,it,https://image.tmdb.org/t/p/w500/9Iwt4GoRYP86z4dMGiR2ETKqJ0E.jpg
339692,película,Maestro del crimen,,7.0,2199,2017-07-07,"['Crimen', 'Drama', 'Suspense']","Jacob tenia la vida perfecta hasta que por un accidente es sentenciado. Forzado a adaptarse a la realidad de la cárcel, él hará de todo para proteger a su familia cuando se transforma en un intrépido criminal.",6.248,en,https://image.tmdb.org/t/p/w500/gtKhQhooQCB8jn4l3Pi1kRZHKbw.jpg
1024,película,Criaturas celestiales,R,7.0,1021,1994-09-12,"['Drama', 'Fantasía']","Nueva Zelanda, mediados del siglo XX. La amistad entre dos compañeras de colegio adolescentes es tan intensa y estrecha que despierta el recelo de los padres de una de ellas. Las chicas crean un mundo imaginario y lleno de fantasía en el que se refugian para vivir de espaldas al resto del mundo. Basada en hechos reales.",3.1139,en,https://image.tmdb.org/t/p/w500/sKuTsGjvagZdZATIu4tPkozKkN8.jpg
615665,película,Amor de calendario,,7.0,2337,2020-10-27,"['Comedia', 'Romance']","Hartos de ir solos a los festejos en familia, dos desconocidos acuerdan ser sus respectivas citas platónicas durante un año, pero Cupido tiene otros planes.",4.764,en,https://image.tmdb.org/t/p/w500/zrrVDbl02FKuGoinanB0Y1aBr5W.jpg
392,película,Chocolate,,7.0,3481,2000-12-22,"['Comedia', 'Drama', 'Romance']","A Lansquenet, un pueblo francés muy tradicional, donde nada ha cambiado en los últimos cien años, el Viento del Norte lleva consigo a dos forasteras: Vianne Rocher y su hija Anouk. Vianne inaugura una chocolatería repleta de dulces capaces de despertar los ocultos apetitos de los habitantes del pueblo. Posee, además, un don especial que le permite percibir los deseos de los demás y satisfacerlos con el dulce exacto.",6.9849,en,https://image.tmdb.org/t/p/w500/wj5zCJEOCuu1QVdjSqGreG3crtw.jpg
3772,serie,"Walker, Comisario de Texas",TV-PG,7.0,541,1993-04-21,"['Drama', 'Western', 'Crimen']","El ranger Cordell Walker (Chuck Norris) es un experto en artes marciales, defensor de la justicia y ex luchador de la guerra de Vietnam que combate los delitos de la ciudad de Dallas. Le acompañan, inicialmente, el antiguo futbolista americano de Baltimore Jimmy Trivette (Clarence Gilyard), el antiguo ranger C.D. Parker (Noble Willingham) y la asistente del fiscal Alex Cahill (Sheree J. Wilson). Luego se suman los rangers Francis Gage (Judson Mills) y Sidney Cooke (Nia Peeples)",42.9839,en,https://image.tmdb.org/t/p/w500/lldKpGEOlHJXMkb1pi7s7xCExmX.jpg
5687,serie,Los Pitufos,TV-Y,7.0,557,1981-09-12,"['Animación', 'Familia', 'Sci-Fi & Fantasy', 'Kids', 'Comedia']","Basada en unas historietas del belga Pierre Culliford (AKA Peyo) y ambientada en la Edad Media. En está serie animada presenta la aldea de los pitufos todas las casas son hongos o setas. Todos ellos se visten igual: pantalón blanco y gorro frigio blanco, a excepción del Gran Pitufo o Papá Pitufo, que usa un atuendo rojo. Él es el jefe de la aldea, debido a su avanzada edad y a sus conocimientos de magia.",33.5968,en,https://image.tmdb.org/t/p/w500/hPm57UoXmsiFjxOOeQEOGTKcbXZ.jpg
88052,serie,Black Summer,TV-MA,7.0,583,2019-04-11,"['Sci-Fi & Fantasy', 'Drama', 'Action & Adventure']","Arden los primeros días del apocalipsis zombi como un crepúsculo irrevocable. No se conocen, pero saben que solos no sobrevivirán ni regresarán con sus seres queridos.",8.1714,en,https://image.tmdb.org/t/p/w500/d27fZpY8jSZDOs1k0JCL0RY0b94.jpg
56295,serie,Halo 4: Ataque al amanecer,TV-MA,7.0,796,2012-10-05,"['Sci-Fi & Fantasy', 'Action & Adventure']","Una historia sobre la mayoría de edad, Forward Unto Dawn sigue a un cadete, Thomas Lasky, en una academia de entrenamiento militar del siglo veintiséis que es atacada por el Covenant, una alianza de fanáticos alienígenas. Lasky no está seguro de su futuro dentro del ejército, pero se siente presionado a seguir los pasos de su madre y su hermano. Lasky y sus compañeros de escuadrón sobrevivientes son rescatados por el Jefe Maestro y, después de la muerte de su interés romántico, Chyler Silva, Lasky se inspira en el Jefe para tomar la iniciativa y lo ayuda a salvar a los cadetes restantes.",6.9859,en,https://image.tmdb.org/t/p/w500/4E5KXs8vXE8w4Bcb4UgFV9b7sul.jpg
